114	4392
26	3	0.550671035883
26	4	0.181269246922
26	8	0.181269246922
26	9	0.632120558829
26	10	0.181269246922
26	12	0.999815894206
26	14	0.181269246922
26	32	0.181269246922
26	36	0.181269246922
26	44	0.181269246922
26	47	0.181269246922
26	49	0.181269246922
26	60	0.181269246922
26	66	0.329679953964
26	72	0.181269246922
26	73	0.181269246922
26	76	0.181269246922
26	78	0.998639631962
26	90	0.181269246922
27	3	0.451188363906
27	4	0.632120558829
27	8	0.181269246922
27	10	0.181269246922
27	12	0.632120558829
27	13	0.329679953964
27	14	0.329679953964
27	16	0.329679953964
27	19	0.181269246922
27	21	0.181269246922
27	24	0.181269246922
27	25	1.000000000000
27	28	0.451188363906
27	29	0.181269246922
27	32	0.550671035883
27	34	0.329679953964
27	36	0.181269246922
27	37	0.181269246922
27	38	0.550671035883
27	39	0.329679953964
27	43	0.451188363906
27	44	0.329679953964
27	48	0.451188363906
27	54	0.329679953964
27	55	0.181269246922
27	56	0.181269246922
27	57	0.864664716763
27	63	0.181269246922
27	65	0.329679953964
27	69	0.181269246922
27	71	0.181269246922
27	72	0.181269246922
27	75	0.329679953964
27	81	0.864664716763
27	84	0.550671035883
27	85	0.753403036058
27	87	0.181269246922
27	90	0.181269246922
27	92	0.329679953964
27	93	0.181269246922
27	95	0.181269246922
27	96	0.698805788088
27	97	0.181269246922
27	100	0.181269246922
27	105	0.329679953964
28	3	0.550671035883
28	4	0.451188363906
28	5	0.999969567517
28	9	0.181269246922
28	10	0.889196841638
28	11	0.181269246922
28	12	0.329679953964
28	15	0.181269246922
28	16	0.329679953964
28	17	0.959237796022
28	23	0.999998484856
28	25	0.181269246922
28	27	0.451188363906
28	29	0.329679953964
28	30	0.181269246922
28	37	0.550671035883
28	38	0.181269246922
28	40	0.329679953964
28	48	0.181269246922
28	52	0.181269246922
28	53	0.329679953964
28	54	0.977629228144
28	57	0.181269246922
28	63	0.329679953964
28	64	0.181269246922
28	72	0.999999999997
28	73	0.550671035883
28	78	0.181269246922
28	96	0.181269246922
29	4	0.451188363906
29	6	0.181269246922
29	15	0.181269246922
29	17	0.451188363906
29	25	0.181269246922
29	27	0.181269246922
29	28	0.329679953964
29	34	0.329679953964
29	39	0.451188363906
29	45	0.181269246922
29	48	0.181269246922
29	52	0.753403036058
29	58	0.181269246922
29	64	0.181269246922
29	65	0.181269246922
29	72	0.181269246922
29	76	0.181269246922
29	78	0.181269246922
29	88	0.181269246922
29	90	0.550671035883
29	91	0.329679953964
29	97	0.181269246922
30	1	0.181269246922
30	3	0.834701111778
30	4	0.864664716763
30	6	0.909282046711
30	7	0.181269246922
30	9	0.181269246922
30	10	0.632120558829
30	11	0.181269246922
30	12	0.451188363906
30	14	0.181269246922
30	15	0.329679953964
30	21	0.181269246922
30	23	0.181269246922
30	24	0.329679953964
30	28	0.181269246922
30	31	0.999253414192
30	32	0.181269246922
30	36	0.181269246922
30	37	0.181269246922
30	41	0.181269246922
30	42	0.181269246922
30	43	0.181269246922
30	45	0.329679953964
30	46	0.698805788088
30	48	0.329679953964
30	49	0.329679953964
30	52	0.181269246922
30	53	0.181269246922
30	55	0.181269246922
30	59	0.181269246922
30	63	0.864664716763
30	65	0.329679953964
30	69	0.329679953964
30	70	0.181269246922
30	71	0.181269246922
30	73	0.181269246922
30	75	0.181269246922
30	78	0.550671035883
30	83	0.181269246922
30	84	0.753403036058
30	86	0.999999999813
30	87	0.909282046711
30	94	0.632120558829
30	104	0.181269246922
30	107	0.939189937375
30	113	0.550671035883
31	1	0.966626730040
31	3	0.550671035883
31	4	0.698805788088
31	6	0.999944548401
31	8	0.550671035883
31	10	0.181269246922
31	12	0.939189937375
31	13	0.550671035883
31	14	0.451188363906
31	15	0.999815894206
31	16	0.834701111778
31	17	0.972676277553
31	19	0.451188363906
31	20	0.329679953964
31	22	0.550671035883
31	23	0.753403036058
31	24	0.950212931632
31	25	0.329679953964
31	30	0.999253414192
31	32	0.181269246922
31	34	0.999917275934
31	35	0.996972445255
31	37	0.329679953964
31	41	0.550671035883
31	44	0.181269246922
31	45	0.329679953964
31	46	0.889196841638
31	47	0.451188363906
31	48	0.909282046711
31	49	0.632120558829
31	50	0.181269246922
31	52	0.181269246922
31	53	0.632120558829
31	54	0.329679953964
31	56	0.181269246922
31	57	0.181269246922
31	58	0.181269246922
31	60	0.181269246922
31	63	0.999999832117
31	64	0.909282046711
31	65	0.999992495442
31	66	0.451188363906
31	67	0.451188363906
31	69	0.925726421786
31	71	0.950212931632
31	72	0.994483435579
31	73	0.181269246922
31	74	0.864664716763
31	76	0.925726421786
31	77	0.181269246922
31	78	0.329679953964
31	79	0.181269246922
31	81	0.181269246922
31	83	0.329679953964
31	84	0.329679953964
31	85	0.181269246922
31	87	0.329679953964
31	88	0.834701111778
31	90	0.451188363906
31	91	0.181269246922
31	94	0.181269246922
31	97	0.181269246922
31	99	0.181269246922
31	100	0.181269246922
31	101	0.329679953964
31	102	0.181269246922
31	107	0.451188363906
31	108	0.181269246922
31	112	0.329679953964
32	3	0.181269246922
32	4	0.451188363906
32	8	0.181269246922
32	12	0.181269246922
32	21	0.329679953964
32	22	0.181269246922
32	25	0.181269246922
32	26	0.181269246922
32	27	0.550671035883
32	30	0.181269246922
32	31	0.181269246922
32	36	0.181269246922
32	39	0.181269246922
32	54	0.999917275934
32	58	0.181269246922
32	60	0.329679953964
32	65	0.181269246922
32	70	0.181269246922
32	71	0.181269246922
32	90	0.181269246922
32	96	0.181269246922
32	103	0.451188363906
33	2	0.550671035883
33	3	0.451188363906
33	4	0.451188363906
33	6	0.451188363906
33	7	0.181269246922
33	12	0.181269246922
33	18	0.181269246922
33	20	0.181269246922
33	41	0.181269246922
33	45	0.329679953964
33	46	0.329679953964
33	53	0.181269246922
33	63	0.181269246922
33	64	0.181269246922
33	65	0.181269246922
33	73	0.451188363906
33	84	0.181269246922
34	1	0.181269246922
34	3	0.989948164255
34	4	0.632120558829
34	6	0.181269246922
34	7	0.181269246922
34	10	0.181269246922
34	12	0.972676277553
34	14	0.985004423180
34	15	0.181269246922
34	16	0.181269246922
34	18	0.181269246922
34	19	0.181269246922
34	22	0.181269246922
34	25	0.329679953964
34	27	0.329679953964
34	29	0.329679953964
34	31	0.999917275934
34	37	0.181269246922
34	38	0.181269246922
34	39	0.181269246922
34	41	0.181269246922
34	45	0.329679953964
34	49	0.181269246922
34	51	0.181269246922
34	52	0.329679953964
34	54	0.181269246922
34	56	0.329679953964
34	58	0.329679953964
34	61	0.889196841638
34	65	0.181269246922
34	69	0.329679953964
34	70	0.329679953964
34	72	0.329679953964
34	74	0.181269246922
34	78	0.550671035883
34	81	0.181269246922
34	86	0.329679953964
34	90	0.632120558829
34	91	0.181269246922
34	92	0.181269246922
34	95	0.181269246922
34	97	0.181269246922
34	99	0.329679953964
34	105	0.753403036058
34	110	0.451188363906
35	1	0.798103482005
35	3	0.451188363906
35	4	0.939189937375
35	6	0.996972445255
35	8	0.329679953964
35	9	0.181269246922
35	10	0.966626730040
35	12	0.993262053001
35	14	1.000000000000
35	15	0.451188363906
35	16	0.985004423180
35	17	0.753403036058
35	19	0.834701111778
35	23	0.181269246922
35	24	0.998886224852
35	25	0.181269246922
35	31	0.996972445255
35	39	0.329679953964
35	40	0.834701111778
35	41	0.329679953964
35	42	0.181269246922
35	45	0.329679953964
35	47	0.181269246922
35	48	0.753403036058
35	49	0.698805788088
35	50	0.181269246922
35	51	0.451188363906
35	57	0.181269246922
35	58	0.181269246922
35	59	0.181269246922
35	63	0.999999989791
35	64	0.999975083990
35	65	0.753403036058
35	67	0.181269246922
35	72	0.181269246922
35	73	0.329679953964
35	74	0.181269246922
35	76	0.181269246922
35	77	0.329679953964
35	78	0.451188363906
35	79	0.181269246922
35	83	0.181269246922
35	85	0.181269246922
35	87	0.550671035883
35	88	0.698805788088
35	90	0.550671035883
35	91	0.181269246922
35	93	0.181269246922
35	101	0.329679953964
35	102	0.181269246922
35	104	0.451188363906
35	105	0.181269246922
35	107	0.550671035883
35	108	0.959237796022
35	112	0.181269246922
35	113	0.632120558829
36	3	0.181269246922
36	4	0.329679953964
36	12	0.181269246922
36	15	0.181269246922
36	17	0.181269246922
36	26	0.181269246922
36	27	0.181269246922
36	30	0.181269246922
36	32	0.181269246922
36	37	0.181269246922
36	38	0.550671035883
36	40	0.329679953964
36	41	0.550671035883
36	43	0.181269246922
36	51	0.181269246922
36	53	0.181269246922
36	54	0.181269246922
36	55	0.329679953964
36	57	0.451188363906
36	59	0.451188363906
36	60	0.181269246922
36	63	0.181269246922
36	64	0.329679953964
36	65	0.329679953964
36	72	0.181269246922
36	73	0.181269246922
36	78	0.451188363906
36	81	0.181269246922
36	88	0.632120558829
36	92	0.181269246922
36	113	0.329679953964
37	1	0.550671035883
37	3	0.451188363906
37	4	0.753403036058
37	6	0.329679953964
37	8	0.959237796022
37	12	0.909282046711
37	14	0.329679953964
37	17	0.632120558829
37	18	0.181269246922
37	19	0.181269246922
37	22	0.329679953964
37	24	0.181269246922
37	25	0.329679953964
37	27	0.181269246922
37	28	0.550671035883
37	30	0.181269246922
37	31	0.329679953964
37	34	0.181269246922
37	36	0.181269246922
37	39	0.329679953964
37	40	0.181269246922
37	41	0.999944548401
37	44	0.329679953964
37	45	0.632120558829
37	53	0.329679953964
37	55	0.329679953964
37	56	0.329679953964
37	57	0.181269246922
37	61	0.451188363906
37	63	0.977629228144
37	65	0.181269246922
37	67	0.753403036058
37	68	0.451188363906
37	69	0.999962829681
37	71	0.550671035883
37	72	0.698805788088
37	74	0.698805788088
37	79	0.181269246922
37	81	0.959237796022
37	83	0.181269246922
37	84	0.329679953964
37	85	0.181269246922
37	86	0.550671035883
37	87	0.989948164255
37	90	0.329679953964
37	91	0.181269246922
37	98	0.181269246922
37	100	0.987722660097
37	101	0.181269246922
37	104	0.966626730040
37	105	0.181269246922
37	106	0.181269246922
37	108	0.451188363906
38	1	0.950212931632
38	3	0.939189937375
38	4	0.329679953964
38	7	0.181269246922
38	10	0.698805788088
38	12	0.451188363906
38	14	0.181269246922
38	17	0.451188363906
38	19	0.181269246922
38	20	0.181269246922
38	22	0.181269246922
38	23	0.181269246922
38	25	0.997521247823
38	27	0.550671035883
38	28	0.181269246922
38	34	0.181269246922
38	36	0.550671035883
38	39	0.550671035883
38	45	0.329679953964
38	48	0.181269246922
38	53	0.181269246922
38	54	0.834701111778
38	55	0.181269246922
38	63	0.181269246922
38	65	0.999962829681
38	71	0.889196841638
38	72	0.550671035883
38	74	0.181269246922
38	75	0.181269246922
38	77	0.329679953964
38	83	0.181269246922
38	84	0.451188363906
38	86	0.181269246922
38	87	0.329679953964
38	89	0.181269246922
38	93	0.181269246922
38	112	0.181269246922
38	113	0.550671035883
39	1	0.329679953964
39	3	0.329679953964
39	4	0.698805788088
39	5	0.181269246922
39	7	0.181269246922
39	8	0.181269246922
39	11	0.632120558829
39	12	0.181269246922
39	14	0.181269246922
39	17	0.181269246922
39	18	0.181269246922
39	19	0.550671035883
39	21	0.329679953964
39	22	0.451188363906
39	23	0.181269246922
39	24	0.550671035883
39	25	0.329679953964
39	27	0.329679953964
39	29	0.451188363906
39	32	0.181269246922
39	34	0.181269246922
39	35	0.329679953964
39	37	0.329679953964
39	38	0.550671035883
39	40	0.977629228144
39	42	0.181269246922
39	43	0.181269246922
39	45	0.329679953964
39	46	0.181269246922
39	48	0.329679953964
39	50	0.181269246922
39	52	0.550671035883
39	53	0.632120558829
39	54	0.181269246922
39	56	0.181269246922
39	59	0.181269246922
39	60	0.181269246922
39	65	0.698805788088
39	70	0.181269246922
39	75	0.451188363906
39	77	0.329679953964
39	78	0.451188363906
39	79	0.329679953964
39	84	0.181269246922
39	86	0.451188363906
39	88	0.181269246922
39	90	0.181269246922
39	91	0.181269246922
39	93	0.181269246922
39	95	0.550671035883
39	100	0.329679953964
39	105	0.451188363906
39	108	0.181269246922
39	110	0.550671035883
39	113	0.329679953964
40	1	0.550671035883
40	2	0.181269246922
40	3	0.181269246922
40	4	0.451188363906
40	5	0.181269246922
40	6	0.329679953964
40	7	0.329679953964
40	10	0.632120558829
40	14	0.632120558829
40	15	0.181269246922
40	16	0.181269246922
40	24	0.181269246922
40	28	0.329679953964
40	35	0.834701111778
40	36	0.329679953964
40	37	0.181269246922
40	39	0.977629228144
40	53	1.000000000000
40	55	1.000000000000
40	56	0.999999999931
40	57	0.181269246922
40	59	0.181269246922
40	71	0.798103482005
40	72	0.181269246922
40	75	0.181269246922
40	83	0.632120558829
40	87	0.329679953964
40	88	0.698805788088
40	92	0.329679953964
40	96	0.181269246922
40	102	0.181269246922
41	3	0.329679953964
41	4	0.550671035883
41	7	0.181269246922
41	8	0.451188363906
41	10	0.451188363906
41	14	0.181269246922
41	17	0.329679953964
41	18	0.181269246922
41	19	0.632120558829
41	21	0.753403036058
41	22	0.451188363906
41	23	0.329679953964
41	25	0.181269246922
41	30	0.181269246922
41	31	0.550671035883
41	33	0.181269246922
41	34	0.181269246922
41	35	0.329679953964
41	36	0.550671035883
41	37	0.999944548401
41	42	0.181269246922
41	43	0.329679953964
41	44	0.181269246922
41	45	0.550671035883
41	46	0.181269246922
41	49	0.181269246922
41	53	0.329679953964
41	59	0.991770252951
41	67	0.550671035883
41	69	0.834701111778
41	72	0.181269246922
41	74	0.181269246922
41	81	0.834701111778
41	83	0.181269246922
41	87	0.181269246922
41	90	0.181269246922
41	99	0.329679953964
41	101	0.181269246922
41	102	0.181269246922
42	1	0.451188363906
42	3	0.834701111778
42	4	0.329679953964
42	5	0.181269246922
42	7	0.451188363906
42	10	0.181269246922
42	12	0.329679953964
42	13	0.181269246922
42	17	0.181269246922
42	19	0.329679953964
42	22	0.698805788088
42	30	0.181269246922
42	35	0.181269246922
42	39	0.181269246922
42	41	0.181269246922
42	43	0.329679953964
42	45	0.181269246922
42	49	0.977629228144
42	50	0.181269246922
42	51	0.181269246922
42	53	0.329679953964
42	54	0.977629228144
42	58	0.550671035883
42	59	0.329679953964
42	64	0.181269246922
42	65	0.451188363906
42	67	0.632120558829
42	69	0.329679953964
42	70	0.998338442727
42	72	0.329679953964
42	76	0.181269246922
42	79	0.181269246922
42	80	0.329679953964
42	85	0.329679953964
42	90	0.999088118034
42	95	0.181269246922
42	97	0.181269246922
42	99	0.994483435579
42	100	0.451188363906
42	101	0.329679953964
42	102	0.181269246922
42	106	0.632120558829
42	107	0.451188363906
42	113	0.550671035883
43	1	0.329679953964
43	3	0.329679953964
43	4	0.181269246922
43	7	0.181269246922
43	8	0.329679953964
43	10	0.181269246922
43	12	0.451188363906
43	13	0.939189937375
43	14	0.181269246922
43	16	0.329679953964
43	19	0.632120558829
43	25	0.181269246922
43	27	0.451188363906
43	30	0.181269246922
43	36	0.181269246922
43	39	0.181269246922
43	41	0.329679953964
43	42	0.329679953964
43	44	0.999992495442
43	45	0.999999949435
43	46	0.181269246922
43	48	0.329679953964
43	56	0.181269246922
43	63	0.329679953964
43	64	0.181269246922
43	65	0.632120558829
43	66	0.181269246922
43	69	0.977629228144
43	71	0.181269246922
43	72	0.329679953964
43	75	0.998639631962
43	78	0.181269246922
43	83	0.959237796022
43	84	0.181269246922
43	85	0.181269246922
43	88	0.181269246922
43	89	0.181269246922
43	93	0.329679953964
43	95	0.329679953964
43	96	0.181269246922
43	97	0.329679953964
43	105	0.181269246922
44	1	0.550671035883
44	3	0.864664716763
44	4	0.329679953964
44	8	0.181269246922
44	10	0.181269246922
44	12	0.632120558829
44	13	0.889196841638
44	15	0.181269246922
44	19	0.987722660097
44	21	0.181269246922
44	25	0.753403036058
44	26	0.181269246922
44	27	0.329679953964
44	31	0.181269246922
44	37	0.329679953964
44	41	0.181269246922
44	43	0.999992495442
44	45	0.999775132676
44	46	0.550671035883
44	47	0.181269246922
44	49	0.181269246922
44	54	0.632120558829
44	58	0.329679953964
44	60	0.181269246922
44	64	0.181269246922
44	65	0.329679953964
44	69	0.999994969544
44	71	0.181269246922
44	72	0.181269246922
44	74	0.181269246922
44	75	1.000000000000
44	78	0.329679953964
44	80	0.329679953964
44	88	0.451188363906
44	89	0.181269246922
44	90	0.329679953964
44	92	0.329679953964
44	93	0.181269246922
44	94	0.181269246922
44	99	0.181269246922
44	101	0.999999999242
44	110	0.181269246922
45	1	0.550671035883
45	2	0.451188363906
45	3	0.981684361111
45	4	0.798103482005
45	6	0.329679953964
45	7	0.181269246922
45	8	0.999954600070
45	10	0.181269246922
45	12	0.950212931632
45	13	0.909282046711
45	14	0.181269246922
45	16	0.181269246922
45	19	0.550671035883
45	21	0.329679953964
45	23	0.550671035883
45	25	0.632120558829
45	29	0.181269246922
45	30	0.329679953964
45	31	0.329679953964
45	33	0.329679953964
45	34	0.329679953964
45	35	0.329679953964
45	37	0.632120558829
45	38	0.329679953964
45	39	0.329679953964
45	41	0.550671035883
45	42	0.181269246922
45	43	0.999999949435
45	44	0.999775132676
45	46	0.798103482005
45	48	0.181269246922
45	49	0.181269246922
45	52	0.329679953964
45	53	0.451188363906
45	56	0.181269246922
45	57	0.329679953964
45	58	0.181269246922
45	62	0.181269246922
45	63	0.181269246922
45	65	0.550671035883
45	69	0.999999999772
45	71	0.181269246922
45	72	0.181269246922
45	75	0.999999972249
45	77	0.181269246922
45	78	0.798103482005
45	83	0.987722660097
45	85	0.181269246922
45	89	0.181269246922
45	90	0.181269246922
45	91	0.181269246922
45	93	0.451188363906
45	96	0.181269246922
45	97	0.181269246922
45	99	0.451188363906
45	101	0.550671035883
46	1	0.999775132676
46	2	0.753403036058
46	3	0.181269246922
46	4	0.632120558829
46	6	0.999988804515
46	8	0.972676277553
46	9	0.181269246922
46	10	0.864664716763
46	12	0.991770252951
46	13	0.550671035883
46	15	0.181269246922
46	17	0.981684361111
46	19	0.632120558829
46	20	0.995483419057
46	24	0.329679953964
46	25	0.329679953964
46	30	0.698805788088
46	31	0.889196841638
46	33	0.329679953964
46	39	0.181269246922
46	41	0.181269246922
46	43	0.181269246922
46	44	0.550671035883
46	45	0.798103482005
46	48	0.991770252951
46	49	0.181269246922
46	50	0.451188363906
46	53	0.451188363906
46	54	0.329679953964
46	55	0.181269246922
46	56	0.181269246922
46	57	0.181269246922
46	63	0.329679953964
46	64	0.181269246922
46	65	0.834701111778
46	67	0.996972445255
46	69	0.864664716763
46	70	0.753403036058
46	71	0.966626730040
46	72	0.181269246922
46	73	0.451188363906
46	74	0.985004423180
46	75	0.451188363906
46	77	0.329679953964
46	78	0.864664716763
46	79	0.451188363906
46	84	0.966626730040
46	86	0.698805788088
46	87	0.999999999492
46	88	0.698805788088
46	89	0.181269246922
46	90	0.329679953964
46	92	0.329679953964
46	96	0.181269246922
46	100	0.181269246922
46	101	0.632120558829
46	102	0.798103482005
46	106	0.999998484856
46	107	0.889196841638
46	109	0.181269246922
46	112	0.329679953964
47	1	0.698805788088
47	3	0.959237796022
47	4	1.000000000000
47	6	0.181269246922
47	8	0.996972445255
47	9	0.999999981398
47	10	0.181269246922
47	12	0.329679953964
47	13	0.181269246922
47	14	0.959237796022
47	15	0.181269246922
47	16	0.181269246922
47	17	0.181269246922
47	18	0.999996627985
47	19	0.329679953964
47	26	0.181269246922
47	31	0.451188363906
47	35	0.181269246922
47	44	0.181269246922
47	48	0.834701111778
47	62	0.994483435579
47	63	0.632120558829
47	64	0.181269246922
47	65	0.999954600070
47	66	0.999590265021
47	77	0.181269246922
47	78	0.181269246922
47	82	0.550671035883
47	90	0.181269246922
47	113	0.451188363906
48	1	0.999499548567
48	2	0.798103482005
48	3	0.798103482005
48	4	0.999775132676
48	5	0.181269246922
48	8	0.998338442727
48	9	0.834701111778
48	12	0.550671035883
48	13	0.181269246922
48	14	0.181269246922
48	17	0.181269246922
48	19	0.181269246922
48	23	0.329679953964
48	24	0.329679953964
48	27	0.451188363906
48	28	0.181269246922
48	29	0.181269246922
48	30	0.329679953964
48	31	0.909282046711
48	35	0.753403036058
48	38	0.181269246922
48	39	0.329679953964
48	43	0.329679953964
48	45	0.181269246922
48	46	0.991770252951
48	47	0.834701111778
48	55	0.451188363906
48	56	0.181269246922
48	57	0.798103482005
48	62	0.181269246922
48	64	0.181269246922
48	65	0.329679953964
48	66	0.999999862549
48	67	0.329679953964
48	68	0.181269246922
48	71	0.329679953964
48	74	0.329679953964
48	76	0.181269246922
48	83	0.181269246922
48	85	0.329679953964
48	86	0.329679953964
48	89	0.925726421786
48	92	0.181269246922
48	98	0.999997739671
48	100	0.181269246922
48	101	0.329679953964
48	103	0.181269246922
48	104	0.181269246922
48	108	0.181269246922
48	113	0.451188363906
49	1	0.698805788088
49	2	0.329679953964
49	3	0.993262053001
49	4	0.329679953964
49	6	0.977629228144
49	8	0.181269246922
49	10	0.451188363906
49	12	0.181269246922
49	14	0.181269246922
49	15	0.181269246922
49	16	0.329679953964
49	17	0.909282046711
49	19	0.998338442727
49	24	0.181269246922
49	25	0.181269246922
49	26	0.181269246922
49	30	0.329679953964
49	31	0.632120558829
49	34	0.181269246922
49	35	0.698805788088
49	41	0.181269246922
49	42	0.977629228144
49	44	0.181269246922
49	45	0.181269246922
49	46	0.181269246922
49	53	0.181269246922
49	60	0.181269246922
49	63	0.999499548567
49	64	0.550671035883
49	65	0.451188363906
49	68	0.329679953964
49	69	0.329679953964
49	70	0.181269246922
49	72	0.181269246922
49	73	0.632120558829
49	74	0.698805788088
49	76	0.989948164255
49	77	0.181269246922
49	84	0.181269246922
49	85	0.966626730040
49	86	0.329679953964
49	87	0.329679953964
49	99	0.550671035883
49	101	0.181269246922
49	105	0.181269246922
49	106	0.181269246922
49	108	0.181269246922
50	4	0.181269246922
50	11	0.181269246922
50	14	0.181269246922
50	19	0.181269246922
50	22	0.181269246922
50	23	0.181269246922
50	24	0.889196841638
50	31	0.181269246922
50	35	0.181269246922
50	39	0.181269246922
50	42	0.181269246922
50	46	0.451188363906
50	51	0.181269246922
50	52	0.999999998869
50	63	0.329679953964
50	64	0.329679953964
50	74	0.550671035883
50	77	0.181269246922
50	90	0.181269246922
50	91	0.181269246922
50	95	0.451188363906
50	106	0.181269246922
50	110	0.181269246922
51	4	0.181269246922
51	16	0.181269246922
51	24	0.451188363906
51	34	0.181269246922
51	35	0.451188363906
51	36	0.181269246922
51	42	0.181269246922
51	50	0.181269246922
51	52	0.939189937375
51	57	0.753403036058
51	58	0.329679953964
51	78	0.181269246922
51	95	0.181269246922
52	1	0.181269246922
52	3	0.698805788088
52	4	0.181269246922
52	8	0.181269246922
52	11	0.550671035883
52	12	0.181269246922
52	14	0.181269246922
52	16	0.550671035883
52	17	0.181269246922
52	22	0.451188363906
52	24	0.999979600497
52	25	0.181269246922
52	28	0.181269246922
52	29	0.753403036058
52	30	0.181269246922
52	31	0.181269246922
52	34	0.329679953964
52	39	0.550671035883
52	45	0.329679953964
52	50	0.999999998869
52	51	0.939189937375
52	57	0.632120558829
52	65	0.181269246922
52	72	0.889196841638
52	74	0.550671035883
52	77	0.329679953964
52	78	0.181269246922
52	80	0.959237796022
52	83	0.329679953964
52	86	0.451188363906
52	90	0.989948164255
52	91	0.889196841638
52	93	0.181269246922
52	95	0.972676277553
52	96	0.181269246922
52	97	0.698805788088
52	101	0.181269246922
52	105	0.181269246922
52	110	0.632120558829
53	1	0.181269246922
53	2	0.181269246922
53	3	0.329679953964
53	4	0.181269246922
53	6	0.329679953964
53	7	0.329679953964
53	10	0.329679953964
53	12	0.181269246922
53	14	0.181269246922
53	16	0.181269246922
53	17	0.329679953964
53	18	0.329679953964
53	19	0.329679953964
53	23	0.451188363906
53	24	0.329679953964
53	25	0.451188363906
53	28	0.329679953964
53	30	0.181269246922
53	31	0.632120558829
53	33	0.181269246922
53	36	0.181269246922
53	37	0.329679953964
53	38	0.181269246922
53	39	0.632120558829
53	40	1.000000000000
53	41	0.329679953964
53	42	0.329679953964
53	45	0.451188363906
53	46	0.451188363906
53	49	0.181269246922
53	54	0.451188363906
53	55	1.000000000000
53	56	0.999999999969
53	58	0.550671035883
53	59	0.181269246922
53	63	0.181269246922
53	64	0.329679953964
53	65	0.451188363906
53	66	0.181269246922
53	69	0.181269246922
53	71	0.329679953964
53	72	0.329679953964
53	74	0.550671035883
53	75	0.329679953964
53	76	0.181269246922
53	83	0.181269246922
53	87	0.632120558829
53	91	0.181269246922
53	92	0.329679953964
53	93	0.550671035883
53	97	0.451188363906
53	99	0.181269246922
53	101	0.329679953964
53	102	0.451188363906
53	104	0.181269246922
53	105	0.181269246922
53	106	0.451188363906
53	110	0.181269246922
54	1	0.753403036058
54	3	0.181269246922
54	4	0.698805788088
54	5	0.999994969544
54	6	0.925726421786
54	7	0.181269246922
54	8	0.329679953964
54	12	0.753403036058
54	15	0.181269246922
54	17	0.329679953964
54	18	0.181269246922
54	19	0.550671035883
54	21	0.181269246922
54	23	0.999999999962
54	25	0.329679953964
54	27	0.329679953964
54	28	0.977629228144
54	31	0.329679953964
54	32	0.999917275934
54	34	0.181269246922
54	36	0.181269246922
54	38	0.834701111778
54	39	0.181269246922
54	42	0.977629228144
54	44	0.632120558829
54	46	0.329679953964
54	53	0.451188363906
54	55	0.181269246922
54	57	0.632120558829
54	63	0.698805788088
54	64	0.864664716763
54	65	0.996302136284
54	66	0.451188363906
54	68	0.181269246922
54	69	0.181269246922
54	70	0.181269246922
54	71	0.698805788088
54	72	1.000000000000
54	74	0.181269246922
54	75	0.451188363906
54	77	0.181269246922
54	79	0.181269246922
54	84	0.181269246922
54	87	0.550671035883
54	90	0.181269246922
54	92	0.181269246922
54	93	0.329679953964
54	96	0.329679953964
54	99	0.181269246922
54	101	0.981684361111
55	5	0.181269246922
55	7	0.698805788088
55	8	0.181269246922
55	10	0.329679953964
55	20	0.181269246922
55	24	0.181269246922
55	27	0.181269246922
55	30	0.181269246922
55	36	0.329679953964
55	37	0.329679953964
55	38	0.181269246922
55	40	1.000000000000
55	46	0.181269246922
55	48	0.451188363906
55	53	1.000000000000
55	54	0.181269246922
55	56	0.999999999916
55	59	0.181269246922
55	60	0.181269246922
55	63	0.798103482005
55	65	0.550671035883
55	67	0.181269246922
55	70	0.329679953964
55	71	0.181269246922
55	72	0.181269246922
55	74	0.451188363906
55	75	0.451188363906
55	76	0.329679953964
55	77	0.181269246922
55	78	0.329679953964
55	83	0.550671035883
55	87	0.181269246922
55	92	0.329679953964
55	101	0.181269246922
55	113	0.329679953964
56	3	0.550671035883
56	4	0.181269246922
56	5	0.181269246922
56	6	0.181269246922
56	7	0.181269246922
56	15	0.181269246922
56	17	0.329679953964
56	19	0.181269246922
56	21	0.329679953964
56	24	0.181269246922
56	25	0.181269246922
56	27	0.181269246922
56	31	0.181269246922
56	34	0.329679953964
56	37	0.329679953964
56	39	0.181269246922
56	40	0.999999999931
56	43	0.181269246922
56	45	0.181269246922
56	46	0.181269246922
56	48	0.181269246922
56	53	0.999999999969
56	55	0.999999999916
56	57	0.181269246922
56	63	0.181269246922
56	64	0.181269246922
56	66	0.181269246922
56	74	0.181269246922
56	77	0.181269246922
56	79	0.181269246922
56	85	0.181269246922
56	87	0.181269246922
56	91	0.181269246922
56	93	0.329679953964
56	105	0.181269246922
56	113	0.925726421786
57	1	0.798103482005
57	2	0.909282046711
57	3	0.834701111778
57	4	0.181269246922
57	6	0.698805788088
57	7	0.181269246922
57	8	0.972676277553
57	11	0.451188363906
57	12	0.753403036058
57	13	0.329679953964
57	14	0.451188363906
57	15	0.181269246922
57	16	0.329679953964
57	19	0.329679953964
57	23	0.987722660097
57	24	0.987722660097
57	25	0.451188363906
57	27	0.864664716763
57	28	0.181269246922
57	31	0.181269246922
57	35	0.181269246922
57	36	0.451188363906
57	37	0.181269246922
57	40	0.181269246922
57	45	0.329679953964
57	46	0.181269246922
57	48	0.798103482005
57	51	0.753403036058
57	52	0.632120558829
